exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
693,0,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,2.13495,0.460826428821092,2.3,-0.8,48.987,6.46705736792245,0.21651296210289,1.47850677089319,1000,24,0,974,2
645,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.5476,1.16403575546458,2.3,-0.75,20.993,8.06839209508313,0.126517614603043,0.668967784977235,1000,228,0,747,25
694,0,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.7086,0.953546558905228,2.3,-0.75,28.568,12.4899710167798,0.169714053630829,0.935195834352575,1000,111,0,768,121
694,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.71575,0.955842266014639,2.3,-0.75,28.568,12.4899710167798,0.169714053630829,0.935195834352575,1000,115,0,774,111
197,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,2.14145,0.448435499821326,2.3,-0.8,49.032,6.31450520626914,0.228889728307724,1.54457831995874,1000,23,0,977,0
218,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.94135,0.776680550483915,2.3,-0.55,23.244,7.71300615843136,0.135147866010666,0.675923374114666,1000,71,0,891,38
211,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.7088,1.03720661393958,2.3,-0.75,22.126,8.21170652178949,0.128085156440735,0.654881195190609,1000,150,0,800,50
666,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.2789,1.17767771058129,2.3,-0.8,29.072,12.7223746211154,0.186322145938873,1.11971823374109,1000,231,0,605,164
232,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,2.01095,0.659152939385087,2.3,-0.6,23.24,6.57604744508432,0.139813304662704,0.713739241166563,1000,58,0,908,34
561,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.74145,0.925396886476283,2.3,-0.5,25.317,9.67783607011402,0.158288832426071,0.907709253317603,1000,119,0,780,101
729,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,2.1353,0.424333489133251,2.3,-0.35,22.356,3.63500536450773,0.134286814212799,0.674156223966663,1000,24,0,967,9
568,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.45255,1.21884002129073,2.3,-0.8,21.508,9.90191577423278,0.13524765586853,0.77530433290394,1000,230,0,716,54
715,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.5845,1.02986394732508,2.3,-0.8,26.984,11.2015956006276,0.165977573156357,0.937839346242232,1000,135,0,716,149
638,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,2.14145,0.448435499821326,2.3,-0.8,49.032,6.31450520626914,0.228637232065201,1.54418787944497,1000,23,0,977,0
225,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.84775,0.849442427419302,2.3,-0.75,26.661,9.94052709870055,0.163144828081131,0.919830737614193,1000,78,0,837,85
582,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.97685,0.668091743325719,2.3,-0.55,24.423,7.73305056235895,0.14826736998558,0.810470355785177,1000,61,0,889,50
695,0,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,2.17665,0.238437156290708,2.3,0.2,32.165,3.58995473509068,0.191476552724838,0.990951084858409,1000,0,0,982,18
554,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.88405,0.856590974444628,2.3,-0.75,32.656,8.69607175683366,0.186620817422867,0.974031845783416,1000,89,0,863,48
652,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.49185,1.10849270520829,2.3,-0.75,26.309,11.7214981550995,0.142005313634872,0.706509634295448,1000,180,0,696,124
414,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.52795,1.10333870479558,2.3,-0.8,27.395,10.7272072320805,0.148228177547455,0.713007863657821,1000,196,0,712,92
421,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.8958,0.809587771646785,2.3,-0.7,23.337,7.2933826856953,0.149401443958282,0.873395810738218,1000,96,0,866,38
428,1,Driving14x14WideRoundAbout-n2-v0,klr_k0_seed4-v0,0,1000,1.23315,1.18496775378067,2.3,-0.75,26.66,11.7217063604238,0.1540614361763,0.844962579811922,1000,273,0,590,137
167,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.0227,0.679017459274796,2.3,-0.5,19.266,3.05405369959338,0.12071351313591,0.630418568932493,1000,72,0,928,0
44,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.01400000000001,0.663761252258671,2.3,-0.55,20.624,5.79246268870159,0.12826278424263,0.712292606034379,1000,56,0,919,25
112,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1775,0.325789425856641,2.3,-0.75,49.49,4.56069073715813,0.229410054922104,1.53942996357771,1000,12,0,988,0
115,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.59105,1.06959917609355,2.3,-0.55,21.561,9.32428436932294,0.131238246679306,0.777432634559913,1000,199,0,747,54
213,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.75935000000001,0.913766971114627,2.3,-0.5,25.072,9.50898606582216,0.166675167798996,0.980049686054984,1000,141,0,803,56
20,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.03055,0.620354090419333,2.3,-0.55,20.847,6.08503007387803,0.118837007045746,0.596350977267946,1000,45,0,926,29
214,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.7498,1.01463784672168,2.3,-0.75,21.703,7.35355635050144,0.128055944919586,0.666698804353625,1000,155,0,831,14
67,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.67945,1.01244268850142,2.3,-0.5,23.607,12.7558046002594,0.150260429382324,0.953813795726737,1000,158,0,779,63
15,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.2097,0.069720226620401,2.3,2.1,20.259,1.87401147275037,0.117750531435013,0.617972759800629,1000,0,0,1000,0
9,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.2121,0.068509780323688,2.3,2.1,20.328,1.80178134078472,0.120968999147415,0.637574316842168,1000,0,0,1000,0
69,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1746,0.32076446187195,2.3,-0.75,24.281,4.19643169847908,0.143038717746735,0.72560352222662,1000,11,0,987,2
37,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.8353,0.891161551010815,2.3,-0.5,19.603,6.91154042164263,0.121981540441513,0.723106296906335,1000,117,0,847,36
114,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.94615,0.85068659181863,2.3,-0.75,30.828,7.99902594070053,0.190286484241486,1.02276979190072,1000,90,0,910,0
30,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.7479,1.04626745624625,2.3,-0.75,21.169,7.34264523179487,0.122716516017914,0.660137606241273,1000,164,0,834,2
113,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.71195,0.973108266073205,2.3,-0.6,21.937,9.22339584968573,0.132819710016251,0.745338362750351,1000,151,0,785,64
161,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1775,0.325789425856641,2.3,-0.75,49.49,4.56069073715813,0.229402811765671,1.54218666997067,1000,12,0,988,0
166,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.6333,0.998667166777807,2.3,-0.5,26.727,11.1901059423046,0.143332657337189,0.703720092172641,1000,147,0,750,103
14,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1775,0.325789425856641,2.3,-0.75,49.49,4.56069073715813,0.229955024242401,1.56850483783694,1000,12,0,988,0
68,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.95595,0.801031895432384,2.3,-0.75,25.836,6.27910057253426,0.152376121520996,0.779637221129054,1000,87,0,909,4
66,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.0234,0.673867524072797,2.3,-0.75,26.393,5.36195402815056,0.156384766101837,0.794549305961359,1000,60,0,931,9
215,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.9773,0.69899550070083,2.3,-0.45,22.06,5.83749946466807,0.134684881687164,0.704076896876565,1000,76,0,900,24
212,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.20450000000001,0.151458740256216,2.3,-0.25,31.825,3.48946629156953,0.19880984044075,1.09069959311435,1000,3,0,997,0
17,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.19165,0.217031743069995,2.3,0.4,19.638,3.93941061581552,0.128205596208572,0.762763644194504,1000,0,0,987,13
2,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.188,0.272582097724705,2.3,-0.8,49.66,3.7866079807659,0.229576505661011,1.55255623029831,1000,8,0,992,0
19,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.77735,0.95065476251897,2.3,-0.5,19.809,7.6073989641664,0.115198382854462,0.596894603620564,1000,134,0,821,45
65,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1204,0.466485626788222,2.3,-0.3,30.692,6.29754999980151,0.179556243181229,0.929734952786709,1000,36,0,964,0
211,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.81665,0.969182788487286,2.3,-0.75,22.126,8.21170652178949,0.128085156440735,0.654881195190609,1000,141,0,859,0
216,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1015,0.452335881840032,2.3,-0.35,21.11,6.96878038109969,0.124456379413605,0.618936652947022,1000,8,0,941,51
117,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.13445,0.425999644952903,2.3,-0.25,20.023,2.54449818235345,0.121052319526672,0.636505089599803,1000,32,0,968,0
165,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.9428,0.847804906803448,2.3,-0.75,26.852,6.77894505066976,0.168283528804779,0.903050173976358,1000,93,0,907,0
162,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.40425,1.21145550372269,2.3,-0.75,18.959,9.0261464091826,0.109864290237427,0.680445167531625,1000,272,0,692,36
23,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.19125,0.192758754664995,2.3,0.4,19.439,3.51486543127898,0.114999261856079,0.586602557823632,1000,0,0,990,10
210,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1775,0.325789425856641,2.3,-0.75,49.49,4.56069073715813,0.229764029979706,1.53912687499656,1000,12,0,988,0
18,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.78175,1.00298027772235,2.3,-0.75,21.45,7.13733143408655,0.126217266798019,0.676012323160556,1000,149,0,846,5
64,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.0035,0.655589620113071,2.3,-0.45,23.979,8.21733283979662,0.167831763029098,1.03896122071201,1000,50,0,911,39
63,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.1775,0.325789425856641,2.3,-0.75,49.49,4.56069073715813,0.230700588226318,1.55147804424451,1000,12,0,988,0
16,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.046,0.625491007129599,2.3,-0.45,19.216,2.2621547250354,0.114176219940186,0.58258524759132,1000,64,0,936,0
16,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.04575000000001,0.626445877550488,2.3,-0.45,19.216,2.2621547250354,0.114176219940186,0.58258524759132,1000,64,0,936,0
163,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.97685,0.808320219653082,2.3,-0.75,21.41,4.60845961249526,0.12829407954216,0.677376707296662,1000,81,0,919,0
164,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,1.6377,1.04849831187274,2.3,-0.5,20.361,10.3076029706232,0.154412341594696,1.0684480980988,1000,194,0,771,35
118,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.09555,0.508844472800877,2.3,-0.35,20.784,3.06257146855384,0.126726049900055,0.670926872843953,1000,41,0,954,5
116,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed0-v0,0,1000,2.0945,0.531737482222195,2.3,-0.7,20.719,3.78391847163757,0.122935760736465,0.637510115874629,1000,43,0,952,5
313,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.00165,0.690416379802799,2.3,-0.8,30.128,6.23535211515757,0.178231842517853,0.95518732018139,1000,53,0,912,35
314,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.89075,0.779042320737456,2.3,-0.8,30.652,7.56035025643654,0.179943598270416,0.92409115525735,1000,74,0,845,81
410,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.73915,0.992461474063356,2.3,-0.75,30.213,9.98967622097934,0.184479655981064,1.04263369610969,1000,135,0,815,50
361,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.3118,1.19059890811305,2.3,-0.75,30.136,12.008309789475,0.161617966175079,0.830820045799016,1000,242,0,616,142
268,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.01325,0.619497326467193,2.3,-0.75,32.128,6.38103565261941,0.188436689853668,0.951416408707984,1000,27,0,896,77
261,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.5048,1.06860280740788,2.3,-0.8,33.393,11.0222752188466,0.195922405004501,1.03636104149999,1000,183,0,683,134
261,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.4878,1.07010801323979,2.3,-0.8,33.393,11.0222752188466,0.195922405004501,1.03636104149999,1000,183,0,673,144
254,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.2129,0.110650756888509,2.3,-0.5,30.726,2.96359983803482,0.179080969572067,0.904420861628401,1000,1,0,999,0
406,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1335,0.468062762885493,2.3,-0.8,49.028,6.18055143170899,0.224937798976898,1.51690025255511,1000,25,0,973,2
282,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.3675,1.16231611448865,2.3,-0.95,31,12.1775202730277,0.171319209814072,0.880988847536117,1000,197,0,631,172
408,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.3431,1.23721962076262,2.3,-0.8,29.432,11.8659755603996,0.151452240943909,0.743003366992633,1000,268,0,661,71
93,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.8753,0.898615551835153,2.3,-0.75,27.863,6.57755509288976,0.166601493120193,0.888263040684281,1000,120,0,880,0
360,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.15765,0.360373386226008,2.3,-0.6,30.438,4.63984439394254,0.179443829059601,0.921866580833145,1000,21,0,979,0
411,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.75315,1.02099587535896,2.3,-0.75,27.832,7.1279573511631,0.170399400472641,0.91195558192165,1000,162,0,829,9
79,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.2185,1.2707213502574,2.3,-0.75,26.712,11.663320967889,0.156993687868118,0.901004923973655,1000,327,0,621,52
312,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1162,0.500367424998871,2.3,-0.7,30.076,4.76846138707235,0.17522005200386,0.918036225509359,1000,32,0,963,5
409,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.0794,0.559705851318352,2.3,-0.8,30.957,5.93777323581829,0.173318948984146,0.884861449794806,1000,37,0,943,20
407,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.55755,1.12072320289177,2.3,-0.75,30.371,11.7623704668744,0.204600558519363,1.23877048631322,1000,190,0,742,68
260,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.2067,0.140392699240381,2.3,-0.5,30.534,2.9907932058235,0.184239777565002,0.945689101500026,1000,2,0,998,0
289,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.04555,0.580691568304555,2.3,-0.75,31.683,6.90307981990647,0.179518311262131,0.887356981321401,1000,23,0,918,59
309,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.68125,1.04422025334696,2.3,-0.6,27.652,7.95027647318004,0.169701087236404,0.93093782402896,1000,184,0,791,25
65,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.0098,0.627713278495842,2.3,-0.45,30.692,6.29754999980151,0.179556243181229,0.929734952786709,1000,36,0,906,58
264,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.3925,1.16968532093037,2.3,-0.95,30.723,11.6064753909186,0.189310972213745,1.02097695701429,1000,198,0,649,153
86,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.2074,0.110928986293034,2.3,-0.55,29.827,2.85010017367811,0.17289035320282,0.881646771663734,1000,1,0,999,0
263,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1877,0.225341318892032,2.3,-0.1,30.27,3.27644624555325,0.179828994989395,0.921210277925342,1000,8,0,984,8
358,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.53515,1.20903555675588,2.3,-0.75,26.047,9.73595352289646,0.146507535457611,0.807403896291809,1000,240,0,760,0
275,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1844,0.24175739905947,2.3,-0.1,30.185,3.22409289568399,0.181367856264114,0.94295437612932,1000,10,0,984,6
412,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1927,0.226388405180122,2.3,-0.35,30.168,3.48536597791394,0.18138180065155,0.965013021979918,1000,5,0,988,7
247,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1333,0.476357124435021,2.3,-0.9,48.973,6.41391230061653,0.227651232004166,1.5298733811152,1000,25,0,972,3
363,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.18305,0.276261103849238,2.3,-0.6,30.158,3.74393322590027,0.182153816699982,0.963046721649457,1000,7,0,985,8
311,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.11295,0.474783948233297,2.3,-0.6,30.776,5.12872537771326,0.184526758432388,0.943214492496845,1000,21,0,951,28
58,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.93405,0.802697388497059,2.3,-0.55,29.164,6.28387651056257,0.181119406461716,1.00760183417952,1000,95,0,892,13
262,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.9898,0.654584570548376,2.3,-0.75,32.018,6.51411360048318,0.188492346286774,0.95983425264053,1000,36,0,888,76
51,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1333,0.476357124435021,2.3,-0.9,48.973,6.41391230061653,0.226751060247421,1.51918170076598,1000,25,0,972,3
265,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.0417,0.594979924031056,2.3,-0.75,31.647,7.05651408274652,0.195187513113022,1.0346893855226,1000,28,0,918,54
308,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1335,0.468062762885493,2.3,-0.8,49.028,6.18055143170899,0.226355494260788,1.52403527311484,1000,25,0,973,2
259,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1335,0.468062762885493,2.3,-0.8,49.028,6.18055143170899,0.228375925540924,1.51819140510287,1000,25,0,973,2
310,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.09615,1.28661092700941,2.3,-0.8,29.892,13.4126930927387,0.171376335859299,0.915170670918492,1000,348,0,568,84
72,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1363,0.399252188472397,2.3,-0.6,30.432,4.63911370845768,0.187440441131592,1.02737304816014,1000,15,0,963,22
362,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.97955,0.702089237561719,2.3,-0.5,30.388,5.70135562826947,0.183162184000015,0.973655077304981,1000,74,0,897,29
357,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,2.1335,0.468062762885493,2.3,-0.8,49.028,6.18055143170899,0.227962549448013,1.52846386778976,1000,25,0,973,2
359,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed1-v0,0,1000,1.6397,1.13456771944208,2.3,-0.8,28.093,10.1206892551842,0.183122386693954,1.07411473563957,1000,179,0,794,27
506,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.40755,1.20461425257217,2.3,-0.7,29.927,11.9373226060118,0.166498141527176,0.863649482729468,1000,249,0,681,70
459,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.51515,1.19574996445746,2.3,-0.75,28.53,10.2753637405203,0.175607178926468,1.00150557165151,1000,243,0,747,10
457,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,-0.1317,0.884983112833233,2.3,-0.7,19.875,11.3635106811232,0.121010471343994,0.735447446024928,1000,846,0,116,38
457,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,-0.14515,0.86828219923018,2.3,-0.7,19.875,11.3635106811232,0.121010471343994,0.735447446024928,1000,848,0,112,40
508,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,0.537899999999999,1.2559930692484,2.3,-0.75,25.9,13.2839000297352,0.170947905063629,1.01146725286994,1000,598,0,354,48
450,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.20995,0.070911899565587,2.3,2.1,33.814,3.93895976115522,0.200945153236389,1.05466862237823,1000,0,0,1000,0
510,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.12595,0.461052163534671,2.3,-0.55,32.779,4.42630308496831,0.185753648042679,0.924069591198367,1000,30,0,970,0
559,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.2123,0.068401096482439,2.3,2.1,33.127,2.89739037756392,0.19932702589035,1.04627403121134,1000,0,0,1000,0
557,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.8371,0.917441327824291,2.3,-0.6,32.546,8.26679405815822,0.194634224414825,1.02321473923127,1000,130,0,857,13
509,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.0546,0.602867182719381,2.3,-0.5,33.3,5.29962262807457,0.195396002054214,1.01097807087152,1000,54,0,935,11
114,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.9472,0.850809708454243,2.3,-0.75,30.828,7.99902594070053,0.190286484241486,1.02276979190072,1000,90,0,910,0
456,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.2118,0.068925757159425,2.3,2.1,33.691,3.79176990335648,0.196036848306656,1.01645233551282,1000,0,0,1000,0
458,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.20975,0.070727911746353,2.3,2.1,33.22,2.92294372166143,0.195788336277008,1.01275201212402,1000,0,0,1000,0
507,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.17215,0.303804011658833,2.3,-0.15,33.179,3.28191392330756,0.197174575090408,1.02543718360429,1000,16,0,984,0
128,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.6758,1.06014119814296,2.3,-0.6,31.082,8.46860531610725,0.176962951421738,0.907947391756523,1000,190,0,792,18
464,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.20835,0.069805282751379,2.3,2.1,33.199,2.96469205820773,0.194619365930557,1.00975944931864,1000,0,0,1000,0
121,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.06585,0.610824260732989,2.3,-0.6,32.889,6.35819777924531,0.18936904501915,0.999036772211712,1000,53,0,947,0
303,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.599,1.11637090610603,2.3,-0.75,30.243,10.6578586498414,0.181213120698929,0.98369417363985,1000,190,0,763,47
556,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.9953,0.716765589296808,2.3,-0.75,32.698,5.70743339864777,0.185132119178772,0.940309986958034,1000,81,0,917,2
558,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.9704,0.724926782509791,2.3,-0.5,32.744,5.38074939018721,0.190052366495132,0.991264605022545,1000,71,0,895,34
142,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.2003,0.20011224350349,2.3,-0.45,33.685,3.39849599087596,0.200800503015518,1.03807796912197,1000,5,0,995,0
338,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.22595,1.2823549030982,2.3,-0.6,27.417,10.4561518256001,0.156567331552505,0.810956622956562,1000,359,0,628,13
331,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.08105,1.27084357711719,2.3,-0.6,28.073,12.4437804143275,0.152710156917572,0.844690641845351,1000,361,0,548,91
555,0,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.08955,1.26276019002025,2.3,-0.6,29.545,9.76514080799658,0.161299928188324,0.822993010519616,1000,396,0,558,46
471,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,1.5404,1.17834538230521,2.3,-0.75,28.918,10.6395148385629,0.172135947465897,0.963055378494988,1000,230,0,755,15
478,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.0619,0.594372265503698,2.3,-0.5,32.666,4.55548504552479,0.201568779945373,1.09317024450982,1000,48,0,941,11
443,1,Driving14x14WideRoundAbout-n2-v0,klr_k1_seed2-v0,0,1000,2.15475,0.403645806989246,2.3,-0.85,49.224,5.50089301841074,0.224865104436874,1.50911699183027,1000,20,0,980,0
