exp_id,agent_id,env_id,policy_id,exp_seed,num_episodes,time_limit,episode_return_mean,episode_return_std,episode_return_max,episode_return_min,episode_steps_mean,episode_steps_std,episode_time_mean,episode_time_std,num_episode_done,num_LOSS,num_DRAW,num_WIN,num_NA
55,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.515666666666667,0.252496644642174,1.0,0.0,49.491,2.326353154617759,0.3651295084953308,0.0568754591370924,1000,0,0,79,921
55,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.515666666666667,0.252496644642174,1.0,0.0,49.491,2.326353154617759,0.3651295084953308,0.0568754591370924,1000,0,0,79,921
83,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.4836666666666662,0.2905165896965095,1.0,0.0,48.752,4.219063403173743,0.4833718798160553,0.0916332651981475,1000,0,0,113,887
83,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.4836666666666662,0.2905165896965095,1.0,0.0,48.752,4.219063403173743,0.4833718798160553,0.0916332651981475,1000,0,0,113,887
83,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.4836666666666662,0.2905165896965095,1.0,0.0,48.752,4.219063403173743,0.4833718798160553,0.0916332651981475,1000,0,0,113,887
83,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.4836666666666662,0.2905165896965095,1.0,0.0,48.752,4.219063403173743,0.4833718798160553,0.0916332651981475,1000,0,0,113,887
62,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.3073333333333329,0.2840023474081379,1.0,0.0,49.666,1.987069198593748,0.4930866503715515,0.0788716975674694,1000,0,0,42,958
62,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.3073333333333329,0.2840023474081379,1.0,0.0,49.666,1.987069198593748,0.4930866503715515,0.0788716975674694,1000,0,0,42,958
62,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.3073333333333329,0.2840023474081379,1.0,0.0,49.666,1.987069198593748,0.4930866503715515,0.0788716975674694,1000,0,0,42,958
62,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.3073333333333329,0.2840023474081379,1.0,0.0,49.666,1.987069198593748,0.4930866503715515,0.0788716975674694,1000,0,0,42,958
58,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.542,0.2913806216388919,1.0,0.0,48.047,5.3601110995948575,0.4712758638858795,0.0883433996986842,1000,0,0,162,838
58,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.542,0.2913806216388919,1.0,0.0,48.047,5.3601110995948575,0.4712758638858795,0.0883433996986842,1000,0,0,162,838
58,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.542,0.2913806216388919,1.0,0.0,48.047,5.3601110995948575,0.4712758638858795,0.0883433996986842,1000,0,0,162,838
58,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.542,0.2913806216388919,1.0,0.0,48.047,5.3601110995948575,0.4712758638858795,0.0883433996986842,1000,0,0,162,838
103,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.4839999999999993,0.3094252736930175,1.0,0.0,48.214,5.195209716652447,0.4779214942455291,0.0904171885438483,1000,0,0,148,852
103,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.4839999999999993,0.3094252736930175,1.0,0.0,48.214,5.195209716652447,0.4779214942455291,0.0904171885438483,1000,0,0,148,852
103,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.4839999999999993,0.3094252736930175,1.0,0.0,48.214,5.195209716652447,0.4779214942455291,0.0904171885438483,1000,0,0,148,852
103,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.4839999999999993,0.3094252736930175,1.0,0.0,48.214,5.195209716652447,0.4779214942455291,0.0904171885438483,1000,0,0,148,852
116,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.6516666666666667,0.2762798500715453,1.0,0.0,46.6,7.140728254176881,0.4597983958721161,0.0997582622139944,1000,0,0,271,729
116,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.6516666666666667,0.2762798500715453,1.0,0.0,46.6,7.140728254176881,0.4597983958721161,0.0997582622139944,1000,0,0,271,729
116,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.6516666666666667,0.2762798500715453,1.0,0.0,46.6,7.140728254176881,0.4597983958721161,0.0997582622139944,1000,0,0,271,729
116,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.6516666666666667,0.2762798500715453,1.0,0.0,46.6,7.140728254176881,0.4597983958721161,0.0997582622139944,1000,0,0,271,729
93,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.4850000000000002,0.3826769743094907,1.0,0.0,46.675,6.685908689176063,0.4677849509716034,0.098926676172779,1000,0,0,241,759
93,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.4850000000000002,0.3826769743094907,1.0,0.0,46.675,6.685908689176063,0.4677849509716034,0.098926676172779,1000,0,0,241,759
93,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.4850000000000002,0.3826769743094907,1.0,0.0,46.675,6.685908689176063,0.4677849509716034,0.098926676172779,1000,0,0,241,759
93,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.4850000000000002,0.3826769743094907,1.0,0.0,46.675,6.685908689176063,0.4677849509716034,0.098926676172779,1000,0,0,241,759
52,0,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.4943333333333343,0.4242262237166498,1.0,0.0,45.933,7.304417225213794,0.3478641908168792,0.0780737582066991,1000,0,0,326,674
52,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.4943333333333343,0.4242262237166498,1.0,0.0,45.933,7.304417225213794,0.3478641908168792,0.0780737582066991,1000,0,0,326,674
52,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.4943333333333343,0.4242262237166498,1.0,0.0,45.933,7.304417225213794,0.3478641908168792,0.0780737582066991,1000,0,0,326,674
52,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.4943333333333343,0.4242262237166498,1.0,0.0,45.933,7.304417225213794,0.3478641908168792,0.0780737582066991,1000,0,0,326,674
44,0,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.0903333333333331,0.1749790463646043,1.0,0.0,49.998,0.0632139225171164,0.3780474367141723,0.0639636007109355,1000,0,0,1,999
44,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.0903333333333331,0.1749790463646043,1.0,0.0,49.998,0.0632139225171164,0.3780474367141723,0.0639636007109355,1000,0,0,1,999
44,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.0903333333333331,0.1749790463646043,1.0,0.0,49.998,0.0632139225171164,0.3780474367141723,0.0639636007109355,1000,0,0,1,999
44,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.0903333333333331,0.1749790463646043,1.0,0.0,49.998,0.0632139225171164,0.3780474367141723,0.0639636007109355,1000,0,0,1,999
114,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.3659999999999997,0.3055770497490488,1.0,0.0,49.213,3.571222619776034,0.4846701288223267,0.0830591825842154,1000,0,0,74,926
114,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.3659999999999997,0.3055770497490488,1.0,0.0,49.213,3.571222619776034,0.4846701288223267,0.0830591825842154,1000,0,0,74,926
114,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.3659999999999997,0.3055770497490488,1.0,0.0,49.213,3.571222619776034,0.4846701288223267,0.0830591825842154,1000,0,0,74,926
114,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.3659999999999997,0.3055770497490488,1.0,0.0,49.213,3.571222619776034,0.4846701288223267,0.0830591825842154,1000,0,0,74,926
76,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.1943333333333338,0.2392374459727321,1.0,0.0,49.936,0.9337579986270532,0.4969137182235718,0.0798062369280588,1000,0,0,7,993
76,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.1943333333333338,0.2392374459727321,1.0,0.0,49.936,0.9337579986270532,0.4969137182235718,0.0798062369280588,1000,0,0,7,993
76,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.1943333333333338,0.2392374459727321,1.0,0.0,49.936,0.9337579986270532,0.4969137182235718,0.0798062369280588,1000,0,0,7,993
76,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.1943333333333338,0.2392374459727321,1.0,0.0,49.936,0.9337579986270532,0.4969137182235718,0.0798062369280588,1000,0,0,7,993
73,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.1913333333333335,0.2604534507354437,1.0,0.0,49.844,1.536770640011059,0.4919803466796875,0.0785833952609304,1000,0,0,17,983
73,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.1913333333333335,0.2604534507354437,1.0,0.0,49.844,1.536770640011059,0.4919803466796875,0.0785833952609304,1000,0,0,17,983
73,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.1913333333333335,0.2604534507354437,1.0,0.0,49.844,1.536770640011059,0.4919803466796875,0.0785833952609304,1000,0,0,17,983
73,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.1913333333333335,0.2604534507354437,1.0,0.0,49.844,1.536770640011059,0.4919803466796875,0.0785833952609304,1000,0,0,17,983
10,0,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.045,0.1232770141681815,0.6666666666666666,0.0,50.0,0.0,0.2569092082977295,0.0441197594131464,1000,0,0,0,1000
10,1,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.045,0.1232770141681815,0.6666666666666666,0.0,50.0,0.0,0.2569092082977295,0.0441197594131464,1000,0,0,0,1000
10,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.045,0.1232770141681815,0.6666666666666666,0.0,50.0,0.0,0.2569092082977295,0.0441197594131464,1000,0,0,0,1000
10,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.045,0.1232770141681815,0.6666666666666666,0.0,50.0,0.0,0.2569092082977295,0.0441197594131464,1000,0,0,0,1000
57,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.5686666666666674,0.324476330244424,1.0,0.0,46.79,6.941750499693864,0.4579018466472626,0.0987208814249699,1000,0,0,241,759
57,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.5686666666666674,0.324476330244424,1.0,0.0,46.79,6.941750499693864,0.4579018466472626,0.0987208814249699,1000,0,0,241,759
57,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.5686666666666674,0.324476330244424,1.0,0.0,46.79,6.941750499693864,0.4579018466472626,0.0987208814249699,1000,0,0,241,759
57,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.5686666666666674,0.324476330244424,1.0,0.0,46.79,6.941750499693864,0.4579018466472626,0.0987208814249699,1000,0,0,241,759
101,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.6326666666666664,0.298811720728025,1.0,0.0,46.212,7.162894387047738,0.4572113785743713,0.1006828689399595,1000,0,0,282,718
101,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.6326666666666664,0.298811720728025,1.0,0.0,46.212,7.162894387047738,0.4572113785743713,0.1006828689399595,1000,0,0,282,718
101,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.6326666666666664,0.298811720728025,1.0,0.0,46.212,7.162894387047738,0.4572113785743713,0.1006828689399595,1000,0,0,282,718
101,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.6326666666666664,0.298811720728025,1.0,0.0,46.212,7.162894387047738,0.4572113785743713,0.1006828689399595,1000,0,0,282,718
87,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed0-v0,0,1000,None,0.5346666666666671,0.3472405506273735,1.0,0.0,47.028,6.474196166320573,0.4663802411556244,0.0986676900218089,1000,0,0,237,763
87,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.5346666666666671,0.3472405506273735,1.0,0.0,47.028,6.474196166320573,0.4663802411556244,0.0986676900218089,1000,0,0,237,763
87,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.5346666666666671,0.3472405506273735,1.0,0.0,47.028,6.474196166320573,0.4663802411556244,0.0986676900218089,1000,0,0,237,763
87,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.5346666666666671,0.3472405506273735,1.0,0.0,47.028,6.474196166320573,0.4663802411556244,0.0986676900218089,1000,0,0,237,763
118,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.3519999999999996,0.3216043117455564,1.0,0.0,49.068,3.869027784857586,0.4806943736076355,0.0854477317353246,1000,0,0,87,913
118,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.3519999999999996,0.3216043117455564,1.0,0.0,49.068,3.869027784857586,0.4806943736076355,0.0854477317353246,1000,0,0,87,913
118,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.3519999999999996,0.3216043117455564,1.0,0.0,49.068,3.869027784857586,0.4806943736076355,0.0854477317353246,1000,0,0,87,913
118,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.3519999999999996,0.3216043117455564,1.0,0.0,49.068,3.869027784857586,0.4806943736076355,0.0854477317353246,1000,0,0,87,913
125,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.9439999999999988,0.1497316117443331,1.0,0.0,40.696,6.383853381774992,0.3426230342388153,0.0820250458934518,1000,0,0,856,144
125,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.9439999999999988,0.1497316117443331,1.0,0.0,40.696,6.383853381774992,0.3426230342388153,0.0820250458934518,1000,0,0,856,144
125,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.9439999999999988,0.1497316117443331,1.0,0.0,40.696,6.383853381774992,0.3426230342388153,0.0820250458934518,1000,0,0,856,144
125,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed4-v0,0,1000,None,0.9439999999999988,0.1497316117443331,1.0,0.0,40.696,6.383853381774992,0.3426230342388153,0.0820250458934518,1000,0,0,856,144
13,0,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.0286666666666666,0.096955889168448,0.6666666666666666,0.0,50.0,0.0,0.2583554947376251,0.0429316438361833,1000,0,0,0,1000
13,1,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.0286666666666666,0.096955889168448,0.6666666666666666,0.0,50.0,0.0,0.2583554947376251,0.0429316438361833,1000,0,0,0,1000
13,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.0286666666666666,0.096955889168448,0.6666666666666666,0.0,50.0,0.0,0.2583554947376251,0.0429316438361833,1000,0,0,0,1000
13,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.0286666666666666,0.096955889168448,0.6666666666666666,0.0,50.0,0.0,0.2583554947376251,0.0429316438361833,1000,0,0,0,1000
12,0,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.0193333333333333,0.0807162382120921,0.6666666666666666,0.0,50.0,0.0,0.2565305595397949,0.0450877490564193,1000,0,0,0,1000
12,1,PredatorPrey10x10-P4-p3-s3-coop-v0,random-v0,0,1000,None,0.0193333333333333,0.0807162382120921,0.6666666666666666,0.0,50.0,0.0,0.2565305595397949,0.0450877490564193,1000,0,0,0,1000
12,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed1-v0,0,1000,None,0.0193333333333333,0.0807162382120921,0.6666666666666666,0.0,50.0,0.0,0.2565305595397949,0.0450877490564193,1000,0,0,0,1000
12,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed2-v0,0,1000,None,0.0193333333333333,0.0807162382120921,0.6666666666666666,0.0,50.0,0.0,0.2565305595397949,0.0450877490564193,1000,0,0,0,1000
121,0,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.926333333333332,0.1680472817063368,1.0,0.0,39.345,7.896326677639419,0.36358882188797,0.0964373950873255,1000,0,0,816,184
121,1,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.926333333333332,0.1680472817063368,1.0,0.0,39.345,7.896326677639419,0.36358882188797,0.0964373950873255,1000,0,0,816,184
121,2,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.926333333333332,0.1680472817063368,1.0,0.0,39.345,7.896326677639419,0.36358882188797,0.0964373950873255,1000,0,0,816,184
121,3,PredatorPrey10x10-P4-p3-s3-coop-v0,PredatorPrey10x10-P4-p3-s3-coop-v0/sp_seed3-v0,0,1000,None,0.926333333333332,0.1680472817063368,1.0,0.0,39.345,7.896326677639419,0.36358882188797,0.0964373950873255,1000,0,0,816,184
